,match,date,tournament,radiant,dire,winner,time,killScore,patch,Radiant Gain,Dire Gain,Radiant ELO,Dire ELO
6462,1244949276,02/16/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,Power Rangers,HR,DIRE,41.27,24 - 49,6.83,-18.72,18.72,1182,1474
6463,1244921932,02/16/15,Dota Pit League 3,Vega,Alliance,DIRE,33.43,Dec-30,6.83,-84.50,84.50,1227,1101
6464,1244845447,02/16/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,HR,Power Rangers,RADIANT,23.33,24-Nov,6.83,23.11,-23.11,1456,1200
6465,1244695021,02/16/15,Esportal Invitational 2,VP 2,4ASC,RADIANT,61.45,48 - 33,6.83,4.54,-4.54,1547,1008
6466,1244611952,02/16/15,Dota Pit League 3,Alliance,Vega,DIRE,59.25,34 - 40,6.83,-18.49,18.49,1017,1311
6467,1242727093,02/15/15,Major Allstars Americas Qualifiers,NoT,EHUG,DIRE,32.68,Oct-39,6.83,-61.07,61.07,994,1038
6468,1242627981,02/15/15,Major Allstars Americas Qualifiers,EHUG,NoT,RADIANT,54.92,36 - 36,6.83,79.70,-79.70,977,1055
6469,1242513572,02/15/15,Major Allstars Americas Qualifiers,VB,LvT,DIRE,34.8,21 - 45,6.83,-65.02,65.02,1065,1088
6470,1242440976,02/15/15,Major Allstars Americas Qualifiers,LvT,VB,DIRE,32.43,13 - 23,6.83,-48.45,48.45,1023,1130
6471,1242385847,02/15/15,Major Allstars Americas Qualifiers,VB,LvT,DIRE,39.6,Mar-20,6.83,-70.56,70.56,1082,1071
6472,1242384182,02/15/15,Canada Cup 4,Ape,coL 2,DIRE,57.73,35 - 39,6.83,-30.01,30.01,918,1125
6473,1242336418,02/15/15,Esportal Invitational 2,Meep,Power Rangers,DIRE,70.07,55 - 36,6.83,-43.08,43.08,1089,1224
6474,1242292007,02/15/15,Canada Cup 4,Ape,TC   4,DIRE,24.23,May-20,6.83,-51.80,51.80,948,1039
6475,1242214356,02/15/15,joinDOTA MLG Pro Season 1 Americas Qualifiers,coL 2,EHUG,RADIANT,40.42,37 - 18,6.83,31.51,-31.51,1095,897
6476,1242190855,02/15/15,Esportal Invitational 2,Power Rangers,Meep,RADIANT,51.3,47 - 21,6.83,60.23,-60.23,1181,1132
6477,1242103488,02/15/15,joinDOTA MLG Pro Season 1 Americas Qualifiers,EHUG,coL 2,RADIANT,41.05,40 - 20,6.83,85.30,-85.30,929,1064
6478,1242044567,02/15/15,Esportal Invitational 2,Meep,Power Rangers,RADIANT,60.7,36 - 22,6.83,55.61,-55.61,1192,1120
6479,1242016778,02/15/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,4ASC,HoG.,RADIANT,26.12,23 - 14,6.83,71.53,-71.53,1013,1030
6480,1241810142,02/15/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,HoG.,4ASC,RADIANT,54.07,38 - 21,6.83,38.18,-38.18,1102,941
6481,1241775476,02/15/15,Esportal Invitational 2,NiP 2,VP,RADIANT,32.98,35 - 11,6.83,10.47,-10.47,1427,1033
6482,1241574285,02/15/15,Esportal Invitational 2,VP,NiP 2,DIRE,49.05,35 - 31,6.83,-11.81,11.81,1043,1416
6483,1240592404,02/15/15,joinDOTA MLG Pro Season 1 Asia Qualifiers,UDMN.R,Invasion 3,DIRE,30.88,14 - 30,6.83,-40.74,40.74,954,1101
6484,1240382675,02/15/15,joinDOTA MLG Pro Season 1 Asia Qualifiers,Invasion 3,UDMN.R,RADIANT,45.48,30 - 20,6.83,56.98,-56.98,1060,995
6485,1239178536,02/14/15,Major Allstars Americas Qualifiers,Wh,Fire,DIRE,58.48,25 - 36,6.83,-52.16,52.16,1168,1257
6486,1239116474,02/14/15,Major Allstars Americas Qualifiers,Wh,Fire,DIRE,32.75,16 - 32,6.83,-71.23,71.23,1220,1205
6487,1239045250,02/14/15,Major Allstars Americas Qualifiers,Wh,Fire,RADIANT,39.75,20 - 17,6.83,38.67,-38.67,1291,1134
6488,1238971162,02/14/15,Canada Cup 4,TC   4,coL 2,DIRE,42.9,17 - 22,6.83,-37.90,37.90,987,1149
6489,1238780423,02/14/15,Canada Cup 4,LvT,coL 2,DIRE,52.62,30 - 39,6.83,-47.84,47.84,1000,1111
6490,1237956927,02/14/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,Alliance,BBC,DIRE,47.23,25 - 31,6.83,-29.46,29.46,1035,1246
6491,1237720573,02/14/15,joinDOTA MLG Pro Season 1 Asia Qualifiers,Cant Say,UDMN.R,DIRE,53.72,29 - 37,6.83,-19.94,19.94,771,1052
6492,1237543440,02/14/15,joinDOTA MLG Pro Season 1 Asia Qualifiers,UDMN.R,Cant Say,RADIANT,42.32,30 - 17,6.83,24.92,-24.92,1032,791
6493,1235990472,02/13/15,Canada Cup 4,uG,ISG,RADIANT,40.73,40 - 23,6.83,38.92,-38.92,975,819
6494,1235824668,02/13/15,joinDOTA MLG Pro Season 1 Americas Qualifiers,NoT,TC   4,DIRE,54.18,22 - 46,6.83,-83.02,83.02,1135,1025
6495,1235745310,02/13/15,joinDOTA MLG Pro Season 1 Americas Qualifiers,TC   4,NoT,DIRE,40.83,18 - 38,6.83,-20.59,20.59,942,1218
6496,1235649906,02/13/15,Major Allstars Americas Qualifiers,uG,coL 2,DIRE,30.6,Oct-33,6.83,-44.47,44.47,936,1063
6497,1235513820,02/13/15,Major Allstars Americas Qualifiers,coL 2,uG,RADIANT,38.43,31 - 17,6.83,62.06,-62.06,1019,980
6498,1235356796,02/13/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,NiP 2,M5,RADIANT,31.55,29 - 19,6.83,13.35,-13.35,1404,1053
6499,1235277020,02/13/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,M5,NiP 2,DIRE,13.73,Jan-19,6.83,-15.56,15.56,1066,1391
6500,1235131341,02/13/15,Dota Pit League 3,NiP 2,Fire,RADIANT,37.78,30-Nov,6.83,30.68,-30.68,1375,1172
6501,1235123668,02/13/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,mYi,Power Rangers,DIRE,32.07,15 - 29,6.83,-28.22,28.22,957,1176
6502,1234966354,02/13/15,Dota Pit League 3,Fire,NiP 2,DIRE,33.03,Nov-23,6.83,-41.71,41.71,1203,1345
6503,1234922157,02/13/15,joinDOTA MLG Pro Season 1 Europe Qualifiers,Power Rangers,mYi,RADIANT,39.22,25 - 21,6.83,37.78,-37.78,1148,985
6504,1234389171,02/13/15,joinDOTA MLG Pro Season 1 Asia Qualifiers,Mineski,Cant Say,RADIANT,43.13,22-Nov,6.83,30.37,-30.37,1020,816
6505,1234295489,02/13/15,joinDOTA MLG Pro Season 1 Asia Qualifiers,Cant Say,Mineski,RADIANT,14.6,14-Apr,6.83,86.06,-86.06,846,990
6506,1233040864,02/12/2015,Canada Cup 4,VB,Lacresha,RADIANT,22.77,21-Mar,6.83,41.37,-41.37,1152,1009
6507,1232937136,02/12/2015,Canada Cup 4,VB,ROOT 2,RADIANT,52.32,40 - 35,6.83,58.47,-58.47,1111,1053
6508,1232874658,02/12/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,VB,paiN,DIRE,31.65,Jul-19,6.83,-52.73,52.73,1053,1139
6509,1232843649,02/12/2015,Canada Cup 4,ROOT 2,Lacresha,DIRE,53.15,46 - 48,6.83,-77.71,77.71,1112,1050
6510,1232790190,02/12/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,paiN,VB,RADIANT,60.77,29 - 29,6.83,71.84,-71.84,1086,1105
6511,1232695829,02/12/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,Fire,VB,RADIANT,33.13,29 - 15,6.83,56.48,-56.48,1245,1177
6512,1232171067,02/12/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,ss.int,NiP 2,DIRE,34.1,19 - 31,6.83,-7.02,7.02,840,1303
6513,1232071495,02/12/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,NiP 2,ss.int,RADIANT,14.7,12-Mar,6.83,7.61,-7.61,1296,847
6514,1230501319,02/11/2015,Canada Cup 4,uG,EHUG,RADIANT,44.2,37 - 22,6.83,31.38,-31.38,1042,844
6515,1230417848,02/11/2015,Canada Cup 4,Wh,EHUG,RADIANT,41.02,23 - 14,6.83,11.50,-11.50,1253,875
6516,1230353534,02/11/2015,Canada Cup 4,Wh,ISG,RADIANT,34.68,28 - 16,6.83,11.11,-11.11,1241,857
6517,1229979375,02/11/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,mYi,BBC,DIRE,57.37,35 - 37,6.83,-32.32,32.32,1023,1216
6518,1229877269,02/11/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,BBC,mYi,RADIANT,34.82,34 - 9,6.83,44.30,-44.30,1184,1056
6519,1229750591,02/11/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,Meep,ss.int,RADIANT,30.35,25 - 13,6.83,19.86,-19.86,1137,855
6520,1229590072,02/11/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,ss.int,Meep,DIRE,49.55,25 - 47,6.83,-24.79,24.79,875,1117
6521,1229361036,02/11/2015,Hitbox Obutto Championship,G Guard,5eva,RADIANT,25.58,28-Sep,6.83,26.00,-26.00,1245,1011
6522,1229101923,02/11/2015,Hitbox Obutto Championship,5eva,G Guard,DIRE,57.47,Oct-15,6.83,-34.26,34.26,1037,1219
6523,1228808398,02/11/2015,Hitbox Obutto Championship,Invasion 3,SiG.Tr,DIRE,33,17 - 35,6.83,-36.98,36.98,1003,1170
6524,1228714350,02/11/2015,Hitbox Obutto Championship,SiG.Tr,Invasion 3,RADIANT,26.6,22-Aug,6.83,51.49,-51.49,1133,1040
6525,1228024085,02/10/2015,Canada Cup 4,NoT,Lacresha,RADIANT,32.85,33 - 18,6.83,27.30,-27.30,1197,973
6526,1227963520,02/10/2015,Canada Cup 4,NoT,VB,DIRE,21.35,Dec-24,6.83,-57.32,57.32,1170,1234
6527,1227895922,02/10/2015,Canada Cup 4,ROOT 2,NoT,DIRE,52.03,44 - 47,6.83,-62.21,62.21,1190,1227
6528,1225031164,02/09/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,LC,Alliance,RADIANT,32.03,24 - 13,6.83,54.45,-54.45,1142,1065
6529,1224912583,02/09/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,Alliance,LC,DIRE,37.78,Dec-29,6.83,-73.62,73.62,1119,1088
6530,1223796316,02/09/2015,Dota 2 Asia Championships 2015,VG,EG,DIRE,33.5,16 - 32,6.83,-33.86,33.86,1711,1895
6531,1223686866,02/09/2015,Dota 2 Asia Championships 2015,EG,VG,RADIANT,36.25,28 - 15,6.83,46.72,-46.72,1861,1745
6532,1223581106,02/08/2015,Dota 2 Asia Championships 2015,VG,EG,DIRE,40.87,Dec-31,6.83,-64.93,64.93,1791,1814
6533,1222668927,02/08/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,HoG.,M5,DIRE,36.28,26 - 19,6.83,-65.76,65.76,1063,1082
6534,1222539083,02/08/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,M5.Int,HoG.,RADIANT,39.1,22 - 19,6.83,60.69,-60.69,1175,1129
6535,1221819600,02/08/2015,Dota 2 Asia Championships 2015,EG,Secret,RADIANT,55.93,31 - 24,6.83,51.08,-51.08,1749,1655
6536,1221651808,02/08/2015,Dota 2 Asia Championships 2015,Secret,EG,DIRE,36.85,Dec-32,6.83,-70.06,70.06,1706,1698
6537,1221441292,02/08/2015,Dota 2 Asia Championships 2015,Secret,BG,RADIANT,34.58,25-Dec,6.83,42.02,-42.02,1776,1636
6538,1221220184,02/08/2015,Dota 2 Asia Championships 2015,BG,Secret,RADIANT,51.85,33 - 32,6.83,77.00,-77.00,1678,1734
6539,1221038189,02/07/2015,Dota 2 Asia Championships 2015,Secret,BG,RADIANT,57.67,29 - 25,6.83,29.57,-29.57,1811,1601
6540,1220694122,02/07/2015,Dota 2 Asia Championships 2015,VG,EG,RADIANT,32.25,31 - 15,6.83,26.80,-26.80,1856,1628
6541,1220593906,02/07/2015,Dota 2 Asia Championships 2015,EG,VG,DIRE,47.45,24 - 35,6.83,-35.53,35.53,1655,1829
6542,1220190238,02/07/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,paiN,coL 2,RADIANT,52.97,37 - 26,6.83,58.45,-58.45,1014,957
6543,1220081211,02/07/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,coL 2,paiN,RADIANT,34.25,25 - 14,6.83,58.13,-58.13,1015,956
6544,1219666593,02/07/2015,Dota 2 Asia Championships 2015,C9,Secret,DIRE,58.92,25 - 39,6.83,-31.85,31.85,1585,1781
6545,1219494358,02/07/2015,Dota 2 Asia Championships 2015,Secret,C9,RADIANT,42.55,18 - 17,6.83,43.56,-43.56,1749,1617
6546,1219347775,02/07/2015,Dota 2 Asia Championships 2015,C9,Secret,RADIANT,25.47,31 - 11,6.83,75.57,-75.57,1661,1706
6547,1219017093,02/07/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,UDMN.R,Arcanys,DIRE,22.52,15 - 34,6.83,-30.55,30.55,1007,1211
6548,1218906240,02/07/2015,Dota 2 Asia Championships 2015,BG,Rave,RADIANT,15.18,07-Feb,6.83,49.40,-49.40,1630,1527
6549,1218903598,02/07/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,Arcanys,UDMN.R,RADIANT,24.48,26-Jul,6.83,41.49,-41.49,1180,1038
6550,1218737041,02/07/2015,Dota 2 Asia Championships 2015,Rave,BG,RADIANT,41.57,30 - 18,6.83,69.52,-69.52,1577,1581
6551,1218323473,02/06/2015,Dota 2 Asia Championships 2015,C9,Team HGT,RADIANT,27.02,22-Jul,6.83,30.85,-30.85,1585,1383
6552,1218154289,02/06/2015,Dota 2 Asia Championships 2015,Team HGT,C9,DIRE,29.47,Aug-25,6.83,-41.98,41.98,1414,1554
6553,1218010587,02/06/2015,Dota 2 Asia Championships 2015,iG,Rave,DIRE,37.38,Jul-24,6.83,-57.50,57.50,1445,1507
6554,1217939591,02/06/2015,Dota 2 Asia Championships 2015,Rave,iG,DIRE,26.05,May-15,6.83,-59.43,59.43,1450,1502
6555,1217817892,02/06/2015,Dota 2 Asia Championships 2015,iG,Rave,DIRE,74.47,22 - 22,6.83,-56.74,56.74,1443,1509
6556,1217667342,02/06/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,VB,Fire,DIRE,44.88,14 - 30,6.83,-66.82,66.82,1176,1188
6557,1217589437,02/06/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,NoT,uG,RADIANT,46.27,31 - 33,6.83,39.27,-39.27,1165,1011
6558,1217539583,02/06/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,uG,NoT,DIRE,27.73,16 - 27,6.83,-54.88,54.88,1050,1126
6559,1217244048,02/06/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,HoG.,NiP 2,DIRE,15.73,Jul-23,6.83,-50.31,50.31,1190,1288
6560,1217129446,02/06/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,NiP 2,HoG.,DIRE,39.03,14 - 24,6.83,-68.49,68.49,1238,1240
6561,1216973634,02/06/2015,Dota 2 Asia Championships 2015,EHOME,C9,DIRE,38.02,22 - 36,6.83,-39.98,39.98,1362,1512
6562,1216791449,02/06/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,UDMN.R,5eva,DIRE,40.9,26 - 41,6.83,-70.10,70.10,1079,1071
6563,1216720439,02/06/2015,Dota 2 Asia Championships 2015,NaVi,Team HGT,DIRE,49.97,21 - 32,6.83,-60.39,60.39,1409,1456
6564,1216646478,02/06/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,5eva,UDMN.R,DIRE,37.72,16 - 37,6.83,-40.47,40.47,1001,1149
6565,1216513191,02/06/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,SiG.Tr,5eva,DIRE,23.83,Jul-19,6.83,-74.82,74.82,1081,1042
6566,1216482734,02/06/2015,Dota 2 Asia Championships 2015,iG,LGD.cn,RADIANT,46.65,21-Jul,6.83,49.99,-49.99,1500,1399
6567,1216365611,02/06/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,5eva,SiG.Tr,DIRE,31.37,13 - 36,6.83,-32.98,32.98,967,1156
6568,1216264526,02/06/2015,Dota 2 Asia Championships 2015,Rave,HR,RADIANT,41.4,26-Nov,6.83,65.45,-65.45,1452,1432
6569,1215860151,02/06/2015,Dota 2 Asia Championships 2015,BG,EG,DIRE,41.12,20 - 36,6.83,-61.82,61.82,1650,1690
6570,1215774974,02/06/2015,Dota 2 Asia Championships 2015,EG,BG,DIRE,24.97,May-13,6.83,-53.28,53.28,1629,1712
6571,1215662566,02/05/2015,Dota 2 Asia Championships 2015,BG,EG,DIRE,36.73,May-14,6.83,-64.93,64.93,1659,1682
6572,1215530933,02/05/2015,Dota 2 Asia Championships 2015,Secret,VG,DIRE,30.48,Oct-35,6.83,-66.72,66.72,1781,1794
6573,1215457506,02/05/2015,Dota 2 Asia Championships 2015,VG,Secret,DIRE,30.63,19 - 30,6.83,-45.80,45.80,1727,1848
6574,1215341090,02/05/2015,Dota 2 Asia Championships 2015,Secret,VG,DIRE,76.3,25 - 52,6.83,-73.36,73.36,1802,1773
6575,1214881042,02/05/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,mYi,Alliance,DIRE,25.88,Nov-28,6.83,-51.46,51.46,1100,1193
6576,1214738448,02/05/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,Alliance,mYi,DIRE,46.38,25 - 27,6.83,-67.14,67.14,1141,1151
6577,1214292333,02/05/2015,Dota 2 Asia Championships 2015,VG,HR,RADIANT,33.82,40 - 13,6.83,30.89,-30.89,1700,1498
6578,1214159762,02/05/2015,Dota 2 Asia Championships 2015,HR,VG,DIRE,25.47,Jul-32,6.83,-42.04,42.04,1529,1669
6579,1214019500,02/05/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,G Guard,Mineski,DIRE,32.62,15 - 29,6.83,-82.91,82.91,1185,1076
6580,1213878817,02/05/2015,joinDOTA MLG Pro Season 1 Asia Qualifiers,Mineski,G Guard,DIRE,33.93,Sep-41,6.83,-20.75,20.75,993,1268
6581,1213821778,02/05/2015,Dota 2 Asia Championships 2015,EG,NaVi,RADIANT,36.42,28-May,6.83,40.47,-40.47,1617,1469
6582,1213695986,02/05/2015,Dota 2 Asia Championships 2015,NaVi,EG,DIRE,34.55,Sep-25,6.83,-56.60,56.60,1509,1576
6583,1213593312,02/05/2015,Dota 2 Asia Championships 2015,EG,NaVi,DIRE,33.65,Oct-17,6.83,-60.65,60.65,1520,1566
6584,1213421996,02/04/2015,Dota 2 Asia Championships 2015,C9,BG,DIRE,55.52,16 - 25,6.83,-23.55,23.55,1472,1724
6585,1213295313,02/04/2015,Dota 2 Asia Championships 2015,BG,C9,RADIANT,59.22,20 - 29,6.83,30.43,-30.43,1700,1496
6586,1213147343,02/04/2015,Dota 2 Asia Championships 2015,iG,Secret,DIRE,23.22,Jun-18,6.83,-8.69,8.69,1450,1876
6587,1213070754,02/04/2015,Dota 2 Asia Championships 2015,Secret,iG,RADIANT,31.95,23-Nov,6.83,9.61,-9.61,1867,1458
6588,1210189294,02/03/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,BBC,Alliance,RADIANT,46.08,35 - 26,6.83,78.58,-78.58,1140,1208
6589,1208531128,02/02/2015,Dota 2 Asia Championships 2015,Rave,CDEC,RADIANT,28.47,21-Oct,6.83,37.28,-37.28,1387,1222
6590,1208436493,02/02/2015,Dota 2 Asia Championships 2015,Rave,TongFu,RADIANT,34.67,32 - 9,6.83,70.85,-70.85,1350,1362
6591,1208355328,02/02/2015,Dota 2 Asia Championships 2015,TongFu,CDEC,RADIANT,38,35 - 25,6.83,35.67,-35.67,1433,1259
6592,1208160949,02/02/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,NoT,EHUG,RADIANT,31.1,30 - 21,6.83,33.76,-33.76,1071,887
6593,1208121222,02/02/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,EHUG,NoT,DIRE,23.72,13 - 27,6.83,-46.56,46.56,920,1037
6594,1207769595,02/02/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,VP,NiP 2,DIRE,43.68,24 - 44,6.83,-23.57,23.57,1055,1306
6595,1207647684,02/02/2015,joinDOTA MLG Pro Season 1 Europe Qualifiers,NiP 2,VP,RADIANT,46.23,58 - 28,6.83,30.45,-30.45,1283,1079
6596,1207386876,02/02/2015,Dota 2 Asia Championships 2015,TongFu,CDEC,RADIANT,66.12,45 - 31,6.83,49.51,-49.51,1397,1295
6597,1207235859,02/02/2015,Dota 2 Asia Championships 2015,Rave,CDEC,DIRE,29.87,Jul-24,6.83,-56.87,56.87,1279,1345
6598,1207029664,02/02/2015,Dota 2 Asia Championships 2015,Rave,TongFu,RADIANT,57.6,30 - 27,6.83,70.79,-70.79,1336,1348
6599,1206786552,02/02/2015,Dota 2 Asia Championships 2015,iG,Team HGT,DIRE,45.6,Nov-23,6.83,-79.00,79.00,1468,1396
6600,1206779801,02/02/2015,Dota 2 Asia Championships 2015,LGD.cn,C9,DIRE,56.12,46 - 37,6.83,-54.67,54.67,1449,1526
6601,1206775139,02/02/2015,Dota 2 Asia Championships 2015,HR,TongFu,RADIANT,32.77,34 - 17,6.83,39.68,-39.68,1571,1419
6602,1206555389,02/02/2015,Dota 2 Asia Championships 2015,EHOME,Rave,RADIANT,60.57,35 - 34,6.83,42.64,-42.64,1402,1265
6603,1206554979,02/02/2015,Dota 2 Asia Championships 2015,Team HGT,VG,DIRE,29.27,15 - 19,6.83,-16.94,16.94,1317,1627
6604,1206547912,02/02/2015,Dota 2 Asia Championships 2015,EG,C9,RADIANT,33.92,28-Oct,6.83,48.20,-48.20,1580,1472
6605,1206412121,02/02/2015,Dota 2 Asia Championships 2015,Secret,VG,RADIANT,42.93,28 - 28,6.83,24.10,-24.10,1857,1610
6606,1206402219,02/02/2015,Dota 2 Asia Championships 2015,EG,BG,DIRE,41,17 - 23,6.83,-42.48,42.48,1532,1670
6607,1206398983,02/02/2015,Dota 2 Asia Championships 2015,Nb,CDEC,RADIANT,31.62,25 - 18,6.83,74.58,-74.58,1250,1288
6608,1206283433,02/01/2015,Dota 2 Asia Championships 2015,MVP Phoenix,EHOME,DIRE,23.12,Apr-27,6.83,-22.76,22.76,1101,1359
6609,1206279425,02/01/2015,Dota 2 Asia Championships 2015,LGD.cn,Team HGT,RADIANT,32.33,19 - 13,6.83,36.26,-36.26,1504,1334
6610,1206279290,02/01/2015,Dota 2 Asia Championships 2015,iG,C9,DIRE,36.93,Dec-18,6.83,-73.04,73.04,1547,1520
6611,1206158205,02/01/2015,Dota 2 Asia Championships 2015,HR,Rave,RADIANT,34.3,25-Dec,6.83,27.47,-27.47,1531,1308
6612,1206150223,02/01/2015,Dota 2 Asia Championships 2015,BG,VG,RADIANT,55.27,27 - 38,6.83,69.87,-69.87,1627,1634
6613,1206142346,02/01/2015,Dota 2 Asia Championships 2015,NaVi,TongFu,DIRE,50.33,39 - 47,6.83,-75.82,75.82,1505,1458
6614,1206052338,02/01/2015,Dota 2 Asia Championships 2015,EHOME,Nb,RADIANT,35.68,21 - 18,6.83,38.00,-38.00,1336,1175
6615,1206052337,02/01/2015,Dota 2 Asia Championships 2015,MVP Phoenix,CDEC,DIRE,31.17,Oct-27,6.83,-25.36,25.36,1124,1362
6616,1206042580,02/01/2015,Dota 2 Asia Championships 2015,EG,Secret,DIRE,28.03,15 - 22,6.83,-22.69,22.69,1575,1833
6617,1205895589,02/01/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,VB,Wh,DIRE,29.02,Aug-15,6.83,-70.94,70.94,1243,1230
6618,1205836986,02/01/2015,joinDOTA MLG Pro Season 1 Americas Qualifiers,Wh,VB,DIRE,48.27,17 - 36,6.83,-39.13,39.13,1159,1314
6619,1204935290,02/01/2015,Dota 2 Asia Championships 2015,Rave,NaVi,DIRE,42.5,20 - 22,6.83,-24.28,24.28,1335,1581
6620,1204875962,02/01/2015,Dota 2 Asia Championships 2015,EG,EHOME,RADIANT,43.47,29 - 16,6.83,18.02,-18.02,1597,1298
6621,1204856693,02/01/2015,Dota 2 Asia Championships 2015,VG,CDEC,RADIANT,23.18,33 - 7,6.83,12.23,-12.23,1704,1337
6622,1204718144,02/01/2015,Dota 2 Asia Championships 2015,Nb,C9,DIRE,57.53,30 - 23,6.83,-26.02,26.02,1213,1447
6623,1204628619,02/01/2015,Dota 2 Asia Championships 2015,MVP Phoenix,Team HGT,DIRE,43.28,25 - 38,6.83,-27.94,27.94,1149,1370
6624,1204626642,02/01/2015,Dota 2 Asia Championships 2015,NaVi,iG,DIRE,46.8,Aug-22,6.83,-57.39,57.39,1557,1620
6625,1204424974,02/01/2015,Dota 2 Asia Championships 2015,HR,LGD.cn,RADIANT,22.35,16-May,6.83,62.58,-62.58,1504,1468
6626,1204386643,02/01/2015,Dota 2 Asia Championships 2015,BG,Rave,RADIANT,33.08,24-Aug,6.83,31.44,-31.44,1558,1359
6627,1204368046,02/01/2015,Dota 2 Asia Championships 2015,Secret,TongFu,RADIANT,26.25,24-Oct,6.83,8.59,-8.59,1810,1383
6628,1204149868,02/01/2015,Dota 2 Asia Championships 2015,Team HGT,Nb,RADIANT,49.98,25 - 15,6.83,49.46,-49.46,1342,1239
6629,1204148113,02/01/2015,Dota 2 Asia Championships 2015,EHOME,VG,DIRE,19.17,Jun-26,6.83,-11.66,11.66,1316,1691
6630,1204106954,02/01/2015,Dota 2 Asia Championships 2015,EG,CDEC,RADIANT,50.37,19 - 15,6.83,26.48,-26.48,1579,1349
6631,1203966642,02/01/2015,Dota 2 Asia Championships 2015,MVP Phoenix,C9,DIRE,32.65,22 - 40,6.83,-24.64,24.64,1177,1421
6632,1203932899,02/01/2015,Dota 2 Asia Championships 2015,HR,iG,DIRE,29.68,Oct-40,6.83,-45.70,45.70,1441,1562
6633,1203925009,02/01/2015,Dota 2 Asia Championships 2015,NaVi,LGD.cn,RADIANT,22.43,16-Apr,6.83,53.27,-53.27,1614,1530
6634,1203747884,01/31/15,Dota 2 Asia Championships 2015,TongFu,BG,DIRE,52.23,26 - 39,6.83,-43.00,43.00,1391,1526
6635,1203745463,01/31/15,Dota 2 Asia Championships 2015,VG,C9,RADIANT,36.88,29 - 16,6.83,19.68,-19.68,1680,1396
6636,1203737361,01/31/15,Dota 2 Asia Championships 2015,Rave,Secret,DIRE,30.63,Apr-20,6.83,-9.47,9.47,1391,1802
6637,1203582481,01/31/15,Dota 2 Asia Championships 2015,EG,Team HGT,RADIANT,39.97,21-Sep,6.83,22.42,-22.42,1553,1292
6638,1203574487,01/31/15,Dota 2 Asia Championships 2015,NaVi,Nb,RADIANT,19.72,24-Aug,6.83,20.98,-20.98,1561,1289
6639,1203559732,01/31/15,Dota 2 Asia Championships 2015,MVP Phoenix,HR,DIRE,24.35,17 - 40,6.83,-19.55,19.55,1202,1487
6640,1203434901,01/31/15,Dota 2 Asia Championships 2015,Secret,iG,RADIANT,46.85,18 - 15,6.83,20.60,-20.60,1792,1517
6641,1203422934,01/31/15,Dota 2 Asia Championships 2015,LGD.cn,BG,RADIANT,43.4,26 - 20,6.83,49.88,-49.88,1584,1483
6642,1203416052,01/31/15,Dota 2 Asia Championships 2015,TongFu,CDEC,RADIANT,21.7,20-Sep,6.83,58.27,-58.27,1434,1376
6643,1203060472,01/31/15,joinDOTA MLG Pro Season 1 Americas Qualifiers,Fire,paiN,DIRE,33.3,13 - 37,6.83,-82.80,82.80,1121,1014
